"idstring"	"word"	"start_time"	"end_time"	"vowel_start"	"vowel_end"	"nasal_start"	"nasal_end"	"chunk_start"	"chunk_end"	"nwords"	"sex"	"year"	"age"	"ethnicity"	"schooling"	"transcribed"	"total"	"nvowels"
"PH06-2-1-"	"UH"	275.034	275.034	275.034	275.454	NA	NA	274.004	276.654	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	282.483	281.623	282.483	282.843	NA	NA	281.623	283.523	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	296.275	296.275	296.275	296.665	NA	NA	293.665	296.665	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	303.7	303.28	303.7	304.13	NA	NA	303.28	306.643	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	341.032	341.032	341.032	341.442	NA	NA	340.172	341.442	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	362.764	362.764	362.764	363.164	NA	NA	362.764	363.164	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UM"	398.917	398.137	398.917	399.127	399.127	399.207	398.137	399.207	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	407.072	407.072	407.072	407.682	NA	NA	404.772	409.772	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	415.526	413.726	415.526	415.866	NA	NA	412.406	415.866	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	417.561	416.651	417.561	417.891	NA	NA	416.651	417.891	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	426.266	425.976	426.266	426.516	NA	NA	425.976	426.516	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	440.132	438.432	440.132	440.422	NA	NA	438.432	440.422	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	482.535	482.535	482.535	483.135	NA	NA	482.535	483.135	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	489.261	488.761	489.261	489.781	NA	NA	488.761	489.781	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	526.115	525.075	526.115	526.195	NA	NA	524.635	527.925	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	545.531	545.531	545.531	545.751	NA	NA	545.531	545.871	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	589.975	589.975	589.975	590.085	NA	NA	589.975	590.085	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	607.224	606.794	607.224	607.934	NA	NA	606.794	607.934	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	634.296	634.296	634.296	634.436	NA	NA	634.296	639.866	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	655.191	654.781	655.191	655.641	NA	NA	654.781	655.641	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	700.635	698.925	700.635	700.905	NA	NA	698.925	701.755	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	703.892	703.372	703.892	704.092	NA	NA	703.372	705.382	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	721.539	721.159	721.539	721.959	NA	NA	721.159	721.959	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	730.186	729.786	730.186	730.706	NA	NA	729.786	730.706	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	863.986	863.986	863.986	864.536	NA	NA	863.436	868.166	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	881.098	880.708	881.098	881.338	NA	NA	880.708	881.915	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	915.639	915.109	915.639	916.179	NA	NA	915.109	916.179	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	934.141	933.621	934.141	934.421	NA	NA	933.621	936.961	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UM"	954.911	954.191	954.911	955.151	955.151	955.331	953.601	955.331	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	983.483	982.043	983.483	984.033	NA	NA	982.043	984.513	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	986.098	985.838	986.098	986.148	NA	NA	985.838	989.188	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1026.109	1025.129	1026.109	1026.219	NA	NA	1025.129	1027.429	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1048.873	1048.523	1048.873	1049.163	NA	NA	1048.523	1050.043	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1075.408	1073.028	1075.408	1075.758	NA	NA	1073.028	1075.758	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1081.45	1077.1	1081.45	1081.6	NA	NA	1077.1	1081.6	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1095.466	1095.466	1095.466	1095.646	NA	NA	1095.466	1097.156	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1106.37	1105.94	1106.37	1107.07	NA	NA	1105.94	1107.07	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1130.468	1129.418	1130.468	1130.978	NA	NA	1128.248	1130.978	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1141.045	1140.675	1141.045	1141.475	NA	NA	1140.675	1142.975	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1184.978	1184.558	1184.978	1185.428	NA	NA	1184.558	1185.428	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1239.568	1239.568	1239.568	1239.998	NA	NA	1239.568	1239.998	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1246.58	1246.58	1246.58	1247.11	NA	NA	1246.58	1247.11	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1255.481	1255.481	1255.481	1256.051	NA	NA	1255.481	1258.131	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1265.84	1264.63	1265.84	1266.05	NA	NA	1264.63	1267.81	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1281.499	1281.499	1281.499	1281.739	NA	NA	1281.499	1283.629	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1294.169	1294.169	1294.169	1294.229	NA	NA	1292.959	1294.229	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1302.998	1302.558	1302.998	1303.588	NA	NA	1302.558	1303.588	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1312.462	1312.082	1312.462	1312.662	NA	NA	1312.082	1315.092	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1330.368	1330.368	1330.368	1330.528	NA	NA	1327.458	1330.528	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UM"	1343.831	1343.451	1343.831	1344.131	1344.131	1344.301	1343.451	1344.301	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1350.772	1350.382	1350.772	1350.982	NA	NA	1350.382	1352.282	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1361.211	1360.801	1361.211	1361.601	NA	NA	1360.801	1365.331	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1373.413	1373.013	1373.413	1373.893	NA	NA	1373.013	1374.613	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UM"	1394.793	1394.793	1394.793	1395.293	1395.293	1395.323	1394.793	1395.323	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1428.325	1428.325	1428.325	1428.405	NA	NA	1426.295	1430.015	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1428.945	1428.445	1428.945	1428.975	NA	NA	1426.295	1430.015	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1432.548	1432.208	1432.548	1432.638	NA	NA	1432.208	1434.433	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1451.698	1451.698	1451.698	1452.238	NA	NA	1450.778	1454.56	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1452.59	1452.38	1452.59	1452.66	NA	NA	1450.778	1454.56	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1457.076	1456.666	1457.076	1457.356	NA	NA	1456.566	1458.756	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1459.743	1459.313	1459.743	1460.153	NA	NA	1459.313	1460.153	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1484.814	1484.814	1484.814	1485.324	NA	NA	1484.814	1485.324	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1488.24	1487.95	1488.24	1488.27	NA	NA	1487.95	1491.02	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1495.731	1495.251	1495.731	1496.211	NA	NA	1495.251	1496.211	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1504.189	1503.689	1504.189	1504.499	NA	NA	1503.689	1507.399	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UM"	1540.107	1539.407	1540.107	1540.367	1540.367	1540.567	1538.327	1540.567	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1567.627	1567.247	1567.627	1567.957	NA	NA	1566.157	1569.027	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1568.777	1568.777	1568.777	1569.027	NA	NA	1566.157	1569.027	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1586.135	1585.695	1586.135	1586.505	NA	NA	1585.695	1588.055	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1592.784	1592.424	1592.784	1593.094	NA	NA	1592.424	1594.694	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1648.561	1647.481	1648.561	1648.591	NA	NA	1647.481	1649.301	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1651.21	1650.86	1651.21	1651.39	NA	NA	1650.86	1655.02	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1717.949	1717.749	1717.949	1717.979	NA	NA	1716.599	1719.109	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1730.896	1730.276	1730.896	1731.106	NA	NA	1730.276	1731.106	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1772.528	1771.978	1772.528	1772.648	NA	NA	1771.978	1773.338	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1810.549	1810.029	1810.549	1811.109	NA	NA	1810.029	1811.109	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1823.989	1823.539	1823.989	1824.359	NA	NA	1823.539	1824.359	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1871.363	1871.363	1871.363	1871.523	NA	NA	1870.283	1871.763	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1892.798	1892.798	1892.798	1892.928	NA	NA	1889.608	1895.808	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UM"	1929.541	1929.311	1929.541	1929.631	1929.631	1929.731	1929.211	1930.581	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1946.069	1945.689	1946.069	1946.219	NA	NA	1945.069	1946.219	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UM"	1954.373	1954.373	1954.373	1954.543	1954.543	1954.613	1953.823	1956.833	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1967.142	1967.142	1967.142	1967.222	NA	NA	1964.412	1968.492	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	1990.023	1990.023	1990.023	1990.223	NA	NA	1988.703	1990.913	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	2095.045	2094.655	2095.045	2095.085	NA	NA	2094.655	2097.575	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UM"	2193.384	2191.024	2193.384	2193.494	2193.494	2193.634	2191.024	2193.634	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	2236.309	2235.939	2236.309	2236.479	NA	NA	2235.939	2236.479	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	2243.415	2243.415	2243.415	2243.645	NA	NA	2240.975	2245.645	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	2264.622	2264.622	2264.622	2264.732	NA	NA	2262.782	2264.732	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	2321.073	2320.073	2321.073	2321.183	NA	NA	2319.603	2321.183	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	2324.562	2324.562	2324.562	2324.662	NA	NA	2324.562	2326.252	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	2358.357	2358.357	2358.357	2358.657	NA	NA	2356.447	2360.947	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	2369.214	2368.904	2369.214	2369.444	NA	NA	2366.404	2369.444	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	2426.58	2426.58	2426.58	2426.77	NA	NA	2426.58	2428.19	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	2444.786	2444.786	2444.786	2445.196	NA	NA	2444.166	2445.776	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	2465.515	2462.555	2465.515	2465.655	NA	NA	2460.335	2466.235	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	2571.867	2571.527	2571.867	2572.057	NA	NA	2570.667	2572.057	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	2602.777	2602.777	2602.777	2603.017	NA	NA	2601.937	2606.167	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	2603.237	2602.777	2603.237	2603.607	NA	NA	2601.937	2606.167	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	2723.262	2722.622	2723.262	2723.342	NA	NA	2722.622	2723.342	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	2767.321	2767.011	2767.321	2767.431	NA	NA	2765.591	2770.041	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	2800.957	2799.977	2800.957	2801.307	NA	NA	2799.977	2802.247	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	2839.601	2838.671	2839.601	2840.241	NA	NA	2836.211	2840.241	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	2849.335	2848.965	2849.335	2849.455	NA	NA	2848.965	2852.675	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	2869.622	2869.482	2869.622	2869.772	NA	NA	2869.482	2871.222	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	2888.334	2887.984	2888.334	2888.604	NA	NA	2887.984	2890.314	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	2904.619	2904.619	2904.619	2904.779	NA	NA	2904.619	2906.779	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	2908.042	2907.602	2908.042	2908.482	NA	NA	2907.602	2911.522	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	2930.157	2928.647	2930.157	2930.217	NA	NA	2926.987	2930.217	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	2939.888	2939.888	2939.888	2939.988	NA	NA	2939.888	2940.148	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	2947.598	2947.598	2947.598	2947.708	NA	NA	2947.598	2947.708	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	2953.344	2953.224	2953.344	2953.554	NA	NA	2952.134	2954.854	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	2960.856	2960.266	2960.856	2961.046	NA	NA	2960.036	2961.046	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	2977.198	2977.198	2977.198	2977.328	NA	NA	2977.198	2978.978	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	3007.647	3007.647	3007.647	3007.817	NA	NA	3006.707	3008.887	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	3010.253	3010.253	3010.253	3010.873	NA	NA	3009.633	3010.873	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	3050.075	3049.525	3050.075	3050.135	NA	NA	3049.525	3051.375	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	3109.838	3109.838	3109.838	3109.988	NA	NA	3109.838	3112.398	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	3134.075	3133.605	3134.075	3134.465	NA	NA	3133.605	3137.495	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	3166.377	3166.377	3166.377	3166.577	NA	NA	3166.017	3166.577	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	3184.29	3182.76	3184.29	3184.87	NA	NA	3182.76	3184.87	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	3188.438	3187.668	3188.438	3189.188	NA	NA	3187.668	3193.038	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	3211.689	3210.659	3211.689	3212.289	NA	NA	3210.659	3212.939	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UM"	3212.339	3212.339	3212.339	3212.839	3212.839	3212.939	3210.659	3212.939	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	3346.938	3346.548	3346.938	3347.238	NA	NA	3346.548	3347.238	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	3393.999	3393.649	3393.999	3394.589	NA	NA	3393.649	3394.589	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	3416.118	3416.118	3416.118	3416.408	NA	NA	3416.118	3417.498	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	3451.932	3451.302	3451.932	3451.972	NA	NA	3451.302	3455.152	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-1-"	"UH"	3661.221	3659.721	3661.221	3661.671	NA	NA	3659.721	3662.611	9361	"f"	2006	61	"i"	"12"	3715.226	3725.192	5511
"PH06-2-2-"	"UH"	24.923	23.008	24.923	25.013	NA	NA	23.008	25.013	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	31.735	30.748	31.735	31.955	NA	NA	30.748	31.955	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	35.957	35.089	35.957	36.076	NA	NA	35.089	37.154	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	39.684	38.197	39.684	39.934	NA	NA	38.197	41.101	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	46.789	46.61	46.789	46.819	NA	NA	46.61	46.819	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	47.927	47.089	47.927	48.376	NA	NA	47.089	48.376	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	51.199	49.523	51.199	51.298	NA	NA	49.523	52.695	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	52.665	49.523	52.665	52.695	NA	NA	49.523	52.695	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	54.104	54.104	54.104	54.144	NA	NA	53.406	54.144	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	56.963	56.365	56.963	57.312	NA	NA	56.365	57.312	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	62.166	61.717	62.166	62.376	NA	NA	61.717	62.376	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	65.598	64.132	65.598	65.718	NA	NA	63.034	65.718	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	76.763	76.763	76.763	76.952	NA	NA	76.763	81.731	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	78.159	76.763	78.159	78.469	NA	NA	76.763	81.731	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	85.768	84.022	85.768	86.128	NA	NA	84.022	87.475	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UM"	90.147	90.147	90.147	90.606	90.606	90.636	90.147	90.636	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	96.596	95.709	96.596	96.636	NA	NA	95.709	96.636	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	100.963	99.177	100.963	101.043	NA	NA	98.948	101.043	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	101.702	101.323	101.702	101.921	NA	NA	101.323	103.537	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	102.949	102.949	102.949	102.979	NA	NA	101.323	103.537	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	105.925	105.925	105.925	106.025	NA	NA	104.838	106.025	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	112.176	111.707	112.176	112.535	NA	NA	111.707	112.535	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	114.869	113.901	114.869	114.919	NA	NA	113.383	114.919	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	116.331	115.673	116.331	116.521	NA	NA	115.673	117.049	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	116.95	115.673	116.95	117.049	NA	NA	115.673	117.049	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	120.627	120.118	120.627	120.876	NA	NA	120.118	120.876	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	122.995	122.995	122.995	123.234	NA	NA	121.868	123.234	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	126.692	126.353	126.692	126.882	NA	NA	126.353	126.882	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UM"	128.6	128.24	128.6	128.819	128.819	128.849	128.24	128.849	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	133.647	129.786	133.647	133.816	NA	NA	129.786	134.814	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UM"	137.511	136.653	137.511	137.561	137.561	137.591	136.653	137.591	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	144.14	143.063	144.14	144.659	NA	NA	143.063	144.659	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	147.343	144.988	147.343	147.592	NA	NA	144.988	147.592	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	150.372	148.936	150.372	150.452	NA	NA	148.936	150.452	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	152.599	150.983	152.599	152.659	NA	NA	150.983	152.659	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	163.49	163.021	163.49	163.79	NA	NA	161.265	163.79	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	166.282	166.282	166.282	166.432	NA	NA	166.282	167.489	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
"PH06-2-2-"	"UH"	167.23	166.282	167.23	167.489	NA	NA	166.282	167.489	8322	"m"	2006	62	"r"	"16"	4243.092	4259.815	4503
